fighter,rating,rd,volatility,last_fight,peak_rating
Maycee Barber,1645.3689737162313,198.67925988062225,158270549.86831698,2024-03-09,1645.3689737162313
Kenny Florian,1645.069265644177,100.4499387609184,32950651.243199416,2011-10-08,1683.3542991739769
Rafael Dos Anjos,1644.8064800694292,38.56112501219698,521155.33258849266,2024-03-09,1725.6982870693485
Anderson Silva,1643.9318602047763,208.46477157393187,0.01,2020-10-31,1819.2889095292564
Muhammad Mokaev,1643.238752996535,200.30702178525155,115674133.0203836,2024-08-03,1643.238752996535
Alistair Overeem,1643.0922833604145,93.27188313386245,0.01,2021-02-06,1666.3034649355047
Gregor Gillespie,1642.636718114509,277.51494855289894,0.01,2021-05-08,1642.636718114509
Nate Diaz,1642.5425556039102,171.31546269245294,158995235.46815252,2022-09-10,1650.9321341561101
Vitor Belfort,1640.6314228886279,214.76822382143976,258945803.583634,2018-05-12,1695.7729023915597
Drakkar Klose,1640.2196938161344,293.52900241074985,308564020.0862691,2024-05-11,1640.2196938161344
Paddy Pimblett,1639.9144344050726,258.66845037894933,0.01,2024-08-03,1639.9144344050726
Chuck Liddell,1638.591116213354,109.20133015967657,24284010.536959004,2010-06-12,1766.5054168970228
Michael Chiesa,1638.1085608344727,241.96919310371715,311075339.56177217,2024-08-10,1674.2709851642678
Umar Nurmagomedov,1637.6140642444038,278.9779325322011,0.01,2024-08-10,1637.6140642444038
Raquel Pennington,1636.3560122060571,185.48458767515996,189754282.43243775,2024-10-12,1659.5722044590862
Nassourdine Imavov,1635.830666970357,207.041535638228,328408507.18512326,2024-10-05,1635.830666970357
Joseph Benavidez,1635.730313599855,109.57937250551201,40684501.11536102,2021-03-06,1709.6656221965454
Jonathan Martinez,1635.2375608327368,126.44944469740697,0.01,2024-05-11,1655.6617372847866
Yoel Romero,1633.9517516599672,196.60519187345818,146171566.92492095,2020-03-07,1697.2562216439476
Montel Jackson,1633.8418994599544,263.70124468826225,0.01,2024-07-20,1633.8418994599544
Brian Ortega,1633.8354653579909,301.47166294073145,0.01,2024-09-28,1668.9598673736657
Rich Franklin,1633.2882879731176,118.76596525480953,0.01,2012-11-10,1689.5894897871412
Gunnar Nelson,1633.2286901253356,315.0,500806671.1821739,2023-03-18,1633.2286901253356
Jim Miller,1632.8841891018953,30.0,148727.8478416913,2024-04-27,1690.1444804220316
Robbie Lawler,1632.8837621085406,194.9959561548769,112888234.78494456,2023-07-08,1697.3790276034915
Diego Ferreira,1632.1626974986016,291.991738848807,393316070.0054382,2024-05-18,1650.8576423521156
Rustam Khabilov,1631.3435741134458,197.18214329552583,90430577.49061719,2019-11-09,1640.0606861526603
Nikita Krylov,1630.2614835894403,169.89700905048915,0.01,2023-03-11,1630.2614835894403
Anthony Pettis,1629.8495730661384,116.13209912644737,0.01,2020-12-19,1629.8495730661384
TJ Grant,1629.7111157631812,154.88506253496195,106312246.4796344,2013-05-25,1629.7111157631812
Chris Weidman,1629.3918253378283,303.7851654644282,377734603.11796534,2024-04-06,1732.8339632571683
Lerone Murphy,1629.324712214787,294.4612365934524,0.01,2024-06-01,1629.324712214787
Jairzinho Rozenstruik,1626.7740777616345,130.3175070916522,0.01,2024-08-24,1626.7740777616345
Petr Yan,1626.6530175353807,156.38525614223514,116635548.3845424,2024-03-09,1660.4995079976666
Zak Cummings,1626.525944712822,315.0,0.01,2023-04-15,1626.525944712822
Julianna Pena,1626.4281985842763,315.0,810787870.717927,2024-10-12,1626.4281985842763
Jack Hermansson,1625.9030636219516,125.04427746393698,30430170.00781435,2024-02-10,1635.443407185725
Mateusz Gamrot,1625.8701265136306,165.74631342661752,0.01,2024-08-24,1646.1355764197444
Zabit Magomedsharipov,1625.1934504996627,224.39537992225158,0.01,2019-11-09,1625.1934504996627
Michael Morales,1625.1181985828352,283.98517255331575,762047694.140875,2024-09-07,1625.1181985828352
Roman Dolidze,1624.9583562463863,168.8992531842127,123673820.05312537,2024-10-12,1624.9583562463863
Norma Dumont,1624.8711320497425,190.73925465177084,0.01,2024-09-28,1624.8711320497425
Serghei Spivac,1624.6148361429175,163.0766259243353,0.01,2024-08-17,1624.6148361429175
Jessica Andrade,1624.5817872479859,47.97452532114766,0.01,2024-09-14,1672.7677195559452
Giga Chikadze,1624.2335843881654,230.59578965996437,0.01,2024-08-03,1646.7890537681437
Junior Dos Santos,1624.0904555342197,125.78589255842813,57433448.74469822,2020-12-12,1720.3589722746922
Carlos Ulberg,1623.9917530814575,226.05801787286129,295805495.9806255,2024-05-18,1623.9917530814575
Natalia Silva,1623.7207226943901,224.9844756505064,0.01,2024-09-14,1623.7207226943901
Tyron Woodley,1623.6542385438042,204.12529900854028,133832558.103657,2021-03-27,1699.8644837188026
Chris Gutierrez,1622.6380092731574,176.26000541434615,0.01,2024-08-17,1632.8718038467016
Phil Davis,1620.6386324276584,158.59974111097932,0.01,2015-01-24,1644.3368384130713
Frankie Edgar,1619.912007205873,98.5040599709907,18915639.73685414,2022-11-12,1722.8145424386394
Rory MacDonald,1619.764917212999,178.9585355684911,120166914.09779285,2016-06-18,1659.5287646921918
Josh Barnett,1619.6329651857384,277.2426579874665,0.01,2016-09-03,1619.6329651857384
Forrest Griffin,1619.294476889145,158.12552696315953,83802971.04576398,2012-07-07,1623.4545167704034
James Krause,1619.043570437379,221.429985482156,260037923.94211867,2020-10-17,1624.5615132958924
Brandon Moreno,1618.9580724406128,193.42611295370844,0.01,2024-02-24,1664.7114867340747
Brandon Royval,1618.1563585478934,193.760289740454,0.01,2024-10-19,1618.1563585478934
Ricardo Lamas,1617.7695099639031,161.24673026412705,45098622.80646732,2020-08-29,1647.5239286127712
Frank Shamrock,1617.5644043990694,249.42319896511094,284768296.85741985,1999-09-24,1617.5644043990694
Diego Lopes,1617.5452814122089,201.21615972332148,0.01,2024-09-28,1617.5452814122089
Jamahal Hill,1616.7135597805493,250.87591837201325,0.01,2024-04-27,1635.9888763684075
Erin Blanchfield,1616.5633961119495,206.72904484152332,205823281.53330812,2024-04-06,1637.0173621695346
Gregory Rodrigues,1616.5247815077544,171.96150130237595,82078160.45708099,2024-08-03,1616.5247815077544
Said Nurmagomedov,1616.2189530423352,239.50648235519736,137533245.04353416,2023-10-21,1618.0068308596888
Anthony Smith,1616.1848451472897,71.51058387846419,6488620.830216667,2024-07-13,1664.6637275457713
Sergei Pavlovich,1615.0574824929226,226.13589295858944,187223146.63548577,2024-06-29,1653.0499641554868
Tim Sylvia,1614.4165783658664,142.8554525017452,105544924.70234096,2008-02-02,1642.5754934540255
Elizeu Zaleski dos Santos,1613.6518899696578,272.2453752128925,0.01,2024-06-08,1633.655698713869
Marcin Tybura,1613.3956187596802,87.82551541087086,0.01,2024-08-17,1635.583271845207
Edson Barboza,1613.3108441184002,52.43566489242124,0.01,2024-06-01,1673.4544792532536
Kyoji Horiguchi,1613.2732118708566,195.06307466450016,0.01,2016-11-19,1613.2732118708566
Jared Cannonier,1612.2574175252064,142.43670624405337,0.01,2024-09-07,1656.9273921229476
Darren Elkins,1612.098732451493,71.72904854212871,0.01,2023-10-14,1680.4478738930718
Rick Story,1611.968474761894,96.7635823390959,5977933.757692227,2016-08-20,1624.7978780300139
Jake Matthews,1611.9637912883427,122.45291622354874,0.01,2024-06-08,1624.1853693402827
Corey Anderson,1611.518280434771,115.19020174678514,30870697.3207643,2020-02-15,1632.6694551388578
Virna Jandiroba,1611.1195158987443,220.77064506085424,0.01,2024-07-27,1611.1195158987443
Chas Skelly,1610.788525167792,315.0,288837568.4410443,2022-02-19,1610.788525167792
Dan Severn,1610.6531069062607,258.8641649799503,509591150.3949255,2000-09-22,1656.0992505326053
Chad Mendes,1610.6167544101354,235.3458634198202,0.01,2018-12-29,1642.574209402129
Matt Lindland,1610.3189318318039,147.26699555090076,0.01,2005-08-20,1610.3189318318039
Marvin Vettori,1610.1994074374904,171.82146160967577,0.01,2023-06-17,1629.7618021949927
Pat Miletich,1610.0826407230197,185.3443862095215,0.01,2002-03-22,1639.5610753957
Nasrat Haqparast,1609.9925728443682,182.47288127154914,126426633.39794129,2024-06-29,1609.9925728443682
Bryan Battle,1609.6486443633048,231.23290894575624,212445543.8808578,2024-10-05,1609.6486443633048
Cristiane Justino,1608.930462287101,237.16123991691362,191721846.82318574,2019-07-27,1609.023508149927
Yushin Okami,1608.591107568794,217.13888596270866,386597761.6974221,2018-12-01,1676.0781571889083
Shane Burgos,1608.0536047213495,198.60380990161988,128477177.19211315,2022-07-16,1610.087426658575
Mairbek Taisumov,1607.7018541318073,302.8862367723351,625819264.1359562,2019-09-07,1629.0411674148177
Kevin Holland,1607.6250837926534,53.4222828648262,0.01,2024-10-12,1656.2470167892625
Thiago Silva,1607.3842456664338,289.39573909484227,0.01,2013-10-09,1607.3842456664338
Donald Cerrone,1607.0731636727792,34.69361152085496,283090.9771999249,2022-07-02,1789.1100888657068
Amir Albazi,1606.9989919203645,270.1242167951837,401688228.13541883,2023-06-03,1606.9989919203645
Anthony Hernandez,1606.721889744722,282.1502828564249,0.01,2024-02-17,1606.721889744722
Marcos Rogerio de Lima,1606.5673858274497,163.880065055921,0.01,2024-02-17,1606.5673858274497
Steve Garcia,1606.2884840893917,223.25695623653272,0.01,2024-09-14,1606.2884840893917
Stephen Thompson,1606.223761147792,208.98926490287838,0.01,2024-10-12,1666.5398303752202
Tatsuro Taira,1606.1411423482657,200.98303582193736,214963555.3610355,2024-10-19,1627.9560146755744
Ludovit Klein,1606.1337749293555,204.34775286538698,109747996.23205788,2024-10-05,1606.1337749293555
Kelvin Gastelum,1606.1044186835634,119.79292887025089,0.01,2024-06-29,1673.3280762755007
Joel Alvarez,1606.103425076566,315.0,0.01,2024-08-10,1606.103425076566
Jorge Masvidal,1606.0627449956762,102.23333686845973,0.01,2023-04-08,1668.1919725716182
Matt Brown,1605.9153139510217,85.97526165579944,0.01,2023-05-13,1668.8263158124812
Martin Kampmann,1604.8408623088342,116.51469510931798,36807619.37422974,2013-08-28,1646.6129901254985
Macy Chiasson,1604.8186463079958,226.72108556126796,224651095.54604352,2024-07-13,1604.8186463079958
Dominick Cruz,1604.6757124920096,304.13465899026534,0.01,2022-08-13,1621.9314924494568
Alexa Grasso,1604.5697276044064,302.6956834407348,0.01,2024-09-28,1620.8390989638049
Kyler Phillips,1604.3866126143682,284.7944525323273,480159985.05685514,2024-03-09,1604.3866126143682
Thiago Santos,1602.9457597644127,62.30838693306975,0.01,2022-08-06,1682.76844304892
Anthony Rocco Martin,1602.6960258281397,133.6280031467554,33651775.436646074,2020-06-06,1619.632686808775
Khaos Williams,1602.5642538595748,260.7765641409359,0.01,2024-06-01,1602.5642538595748
Michel Prazeres,1602.3363394303835,243.9822205788847,0.01,2021-06-26,1656.1962072339786
Gillian Robertson,1602.097918522103,101.86542951494681,8616945.873440947,2024-07-13,1602.097918522103
Rani Yahya,1601.86365466873,315.0,979699237.9379709,2024-05-04,1651.1010066794054
Oleg Taktarov,1601.743454596087,157.67168155144444,0.01,1995-12-16,1601.743454596087
Urijah Faber,1601.6891237405887,158.03691418039423,0.01,2019-12-14,1629.8370604818263
Khalil Rountree Jr.,1601.6318445052243,192.23573495880456,96607056.21868548,2024-10-12,1617.2938639866447
JunYong Park,1601.4060403494154,183.38666964932128,142321043.36195007,2024-10-19,1602.3107960980008
Chan Sung Jung,1600.52436481416,315.0,0.01,2023-08-26,1627.54914193507
Rob Font,1600.1754481733933,150.88309094965103,53206761.01934145,2023-12-02,1649.0116851072798
Erik Perez,1599.8270490918665,236.49895929367415,242794863.6873873,2016-11-05,1599.8270490918665
Amanda Lemos,1599.7848566768332,166.1440522167404,0.01,2024-07-27,1622.9861113480354
Andre Muniz,1599.7364361965394,230.97852156398156,0.01,2023-12-09,1618.9533317077075
Azamat Murzakanov,1599.3581959141068,315.0,0.01,2024-08-10,1599.3581959141068
Rousimar Palhares,1599.09433957939,166.9697892870337,0.01,2013-10-09,1617.0924161007763
Gerald Meerschaert,1599.0255211462359,69.17796732229964,3727478.715156938,2024-09-07,1599.0255211462359
Elias Theodorou,1599.020526249676,175.70390892607006,125385201.65200338,2019-05-04,1619.5990490906747
Bryce Mitchell,1598.8399663910484,276.0610681902492,432830913.59647775,2023-12-16,1619.8934423352061
Thales Leites,1598.5348834772528,134.16977546818308,22814322.520271532,2018-09-22,1658.8568672694607
Paul Felder,1598.4082757918097,122.24621312827684,26512830.50920888,2020-11-14,1635.6658165470783
Geoff Neal,1598.2872314427668,216.49880305919478,202658002.9664674,2024-02-17,1638.4282603614522
Germaine de Randamie,1598.2373092765888,315.0,0.01,2024-04-13,1620.3648148973855
Pedro Rizzo,1597.9646604285747,118.05284049652641,0.01,2003-11-21,1623.1506759647684
Yan Xiaonan,1597.1525762454844,229.22690421961929,215206071.76836288,2024-04-27,1615.1316899684907
Sean Woodson,1597.0439463882865,270.12421679518366,475412615.0035969,2024-05-18,1597.0439463882865
Cheick Kongo,1596.5732523928618,113.20846659639972,32742150.283679288,2013-04-27,1629.3118124779173
Matt Hamill,1596.2405197649177,160.87715420470855,106034811.99349938,2013-10-09,1650.4337009660173
Omari Akhmedov,1596.0582645469474,204.09132560404808,0.01,2021-07-10,1616.0557219360007
King Green,1595.9013455086192,109.592177417666,0.01,2024-08-03,1615.9655480485287
Alan Belcher,1595.5553176312665,143.1356175296572,52383622.00645582,2013-04-27,1633.6623597543028
Daniel Rodriguez,1595.436252060146,164.3004491781251,0.01,2024-10-19,1633.524110259167
Volkan Oezdemir,1595.3589256629034,192.08388407131073,0.01,2024-06-29,1595.3589256629034
Nathaniel Wood,1595.2225153781947,262.10083010552273,247251872.6380824,2024-08-03,1603.4909736619895
Santiago Ponzinibbio,1594.611205957125,215.25101097262376,0.01,2024-07-20,1668.390785498876
Sean Sherk,1594.3855056639513,284.191684549535,0.01,2010-09-25,1595.071399451813
Ronda Rousey,1594.1052802108134,235.54943099515543,0.01,2016-12-30,1639.599464421585
Tony Ferguson,1593.7036095173066,135.0364188945564,0.01,2024-08-10,1790.370470116793
Li Jingliang,1593.2366510000568,192.1825985558338,0.01,2024-08-24,1638.3640333591395
Uriah Hall,1592.8857824356103,132.82219774358578,50192491.27008748,2022-07-02,1633.004891296149
Rinat Fakhretdinov,1592.7890595334095,297.25040545774846,0.01,2024-06-29,1592.7890595334095
Johny Hendricks,1592.292956699459,76.73239506304267,8690209.126065528,2017-11-04,1701.1128474728018
Adrian Yanez,1592.2773141055932,213.62267745102503,0.01,2024-06-01,1611.1411984109704
Kevin Lee,1592.2398700153735,148.83282081033616,100220609.16931047,2023-07-01,1671.8690482244251
Mark Kerr,1592.090772682379,231.7696143995207,0.01,1997-10-17,1592.090772682379
Matt Mitrione,1591.9219223307227,143.24374790666636,0.01,2016-01-17,1636.202314467641
Krzysztof Jotko,1591.9155836295176,155.01290099179803,79810324.63801153,2022-10-01,1612.1095700285682
Karine Silva,1591.8568870017198,280.1861165201115,0.01,2024-05-04,1591.8568870017198
Andre Petroski,1591.837053220958,176.4380181402786,63454237.58420012,2024-09-14,1606.6061534926478
Dominick Reyes,1591.7635185354577,294.49654865632476,497195077.534737,2024-06-15,1640.1516117860074
Rashad Evans,1591.727766071062,169.52835080058384,0.01,2018-06-09,1723.9936256872134
Cody Garbrandt,1591.5418738853114,241.85252950092115,191450030.67758694,2024-04-27,1638.8490526514136
John Hathaway,1591.5058789343414,264.75764847476955,347103775.9031658,2014-03-01,1610.2713012669617
Muslim Salikhov,1591.0060928548132,245.8157106519961,421078095.23549134,2024-07-20,1607.9378746636958
Nate Quarry,1590.8338875042057,234.2051348991581,0.01,2010-03-31,1614.833711967252
Katlyn Cerminara,1590.7739228641206,129.33292696017938,37942701.57042957,2024-03-09,1632.559601920931
Carla Esparza,1590.0642474188505,247.34888153741767,0.01,2024-10-12,1636.407958306061
Dennis Siver,1589.8004389858759,144.2306298612674,0.01,2017-06-25,1622.4851723789134
Mike Pierce,1589.5879581033323,174.56582094602516,0.01,2015-12-11,1636.0776698939346
David Teymur,1589.5324134435998,253.061049007172,0.01,2019-02-02,1607.1340968956188
Rashid Magomedov,1588.7992754613524,275.1332357874354,0.01,2017-04-15,1588.7992754613524
Drew Dober,1588.3740955035628,82.82068810899719,11211184.309909197,2024-07-20,1639.3656524988523
Mike Swick,1588.3054110776318,315.0,939152823.4349407,2015-07-11,1668.5711542050458
Rafael Fiziev,1588.2357338782103,212.34398482700908,226712112.06883663,2023-09-23,1629.0783499258084
Tabatha Ricci,1587.4321176905744,202.43446813584129,0.01,2024-09-07,1587.4321176905744
Ryan Hall,1587.2181882585858,292.68924685577366,0.01,2021-12-11,1593.0886046183177
Joanderson Brito,1587.2136672696668,211.69394392120196,271946750.2197899,2024-10-05,1609.905116244263
Fares Ziam,1587.1252029711209,264.93004312519963,0.01,2024-10-05,1587.1252029711209
Al Iaquinta,1587.0521907017867,295.89550606760383,763641714.1953211,2021-11-06,1647.1132786765372
Cub Swanson,1586.6840719172212,116.87174168679098,0.01,2024-07-13,1652.4032065157933
Jiri Prochazka,1586.5902524043374,267.13615844219703,0.01,2024-07-13,1602.6000810828639
Quinton Jackson,1586.376714895458,299.913818635631,450240829.1867077,2015-04-25,1630.8659537932353
Kai Kara-France,1586.3627189054425,189.86103521281024,0.01,2024-08-24,1600.9635829927122
Chepe Mariscal,1585.6492147116019,251.56471579237578,0.01,2024-08-17,1585.6492147116019
William Gomis,1585.5559587499822,302.68019764333326,0.01,2024-10-05,1585.5559587499822
Miranda Maverick,1585.4830622685304,167.36912266343666,0.01,2024-07-27,1585.4830622685304
Frank Mir,1585.003039752385,104.77143111532996,22228700.16847769,2016-03-19,1673.9197929911213
Ryan Spann,1584.3000580949927,155.9040093225956,87428167.01973154,2024-10-12,1622.5843640207192
Evan Tanner,1584.073955399234,179.18255920820388,199604727.3962975,2008-06-21,1660.6355688129925
Dan Ige,1583.4542462624133,98.48135325340172,18623467.33595554,2024-07-13,1614.0918061765328
Nicolas Dalby,1583.3747133714494,245.63788044088997,390117941.1336383,2024-06-29,1605.3570611211617
Chael Sonnen,1583.1410269640326,180.22356469108075,0.01,2013-11-16,1598.0165269395313
Diego Sanchez,1583.1376212639723,60.46833102229905,0.01,2020-09-26,1659.7147051306627
Roger Huerta,1582.9864447930167,207.78960979866818,0.01,2009-09-16,1622.7119394076956
Ignacio Bahamondes,1582.724652394091,249.24751713272065,365412008.2412676,2024-09-28,1582.724652394091
Jordan Johnson,1582.2437626798478,269.1238930698542,0.01,2018-09-15,1582.2437626798478
Carlos Prates,1581.998418579167,262.4836773732428,537401445.9621216,2024-08-24,1581.998418579167
Myles Jury,1581.9344544234623,220.76299922933936,0.01,2019-02-17,1630.0991300873097
Pat Sabatini,1581.9042952447496,215.29067117852802,0.01,2024-10-19,1581.9042952447496
Sage Northcutt,1581.1099052951402,194.06453552338908,0.01,2018-07-14,1581.1099052951402
Mick Parkin,1580.8136408729702,245.02085795184075,0.01,2024-08-03,1580.8136408729702
Jacare Souza,1580.7169356971515,150.20354720695883,0.01,2021-05-15,1671.502051879005
Jack Shore,1580.5814213615129,267.0977735699919,0.01,2024-05-11,1601.6002346008222
Luke Rockhold,1580.5454878076432,315.0,652833483.7776166,2022-08-20,1643.2784275638955
Alonzo Menifield,1580.4395214963833,149.5025707512411,81448176.59266418,2024-08-10,1623.6337865421297
Benoit Saint Denis,1579.774203950559,198.23146784024735,0.01,2024-10-05,1608.5373827690046
Mackenzie Dern,1579.6690379014374,148.65039009748588,0.01,2024-08-10,1606.545670426422
Joe Pyfer,1579.5388179143886,240.52097457776344,238682309.9706684,2024-07-13,1579.5388179143886
Tito Ortiz,1579.4860796753633,165.12244732571398,0.01,2012-07-07,1710.4195390425116
Jalin Turner,1579.4093003895325,176.74935797809326,0.01,2024-04-27,1609.7456629645292
Ricky Simon,1579.071860401788,169.76600862689895,158207599.30181667,2024-07-13,1644.988858794263
Ryan LaFlare,1578.914166708061,242.23938649189438,0.01,2018-10-06,1603.406424727969
Miles Johns,1578.875284983387,283.24888168905534,0.01,2024-06-22,1578.875284983387
Alex Caceres,1578.6183212791598,57.73655866761057,2304034.844173788,2024-05-18,1619.7849793746664
Chris Lytle,1578.3260352570562,94.35282983972078,0.01,2011-08-14,1578.444368101054
James Vick,1578.2162763879398,142.8791124576347,0.01,2019-10-12,1674.077363572866
Jean Silva,1578.1309521408016,266.6481994595131,556873603.5428193,2024-07-20,1578.1309521408016
Aleksandar Rakic,1578.0972156245975,315.0,684472153.8562986,2024-04-27,1616.4217349790138
Alexander Gustafsson,1577.6994490923867,315.0,0.01,2022-07-23,1654.0715773284894
Mark Munoz,1577.5482798701935,128.8618457562226,32990409.0009949,2015-05-16,1633.9853002719374
Waldo Cortes-Acosta,1577.5068930937398,206.1331342328725,0.01,2024-05-18,1577.5068930937398
Alex Morono,1577.409489450336,83.0210941212393,9365634.008230072,2024-10-19,1634.9811765352997
Paulo Costa,1577.4031735169156,288.3969077504126,0.01,2024-06-08,1622.9619242137992
Irene Aldana,1576.840815381202,205.6359154372636,0.01,2024-09-28,1596.3185431464478
Rodolfo Vieira,1576.7784210673299,302.72583527110953,514979193.48504496,2024-02-10,1576.7784210673299
Joanna Jedrzejczyk,1576.7494815325606,197.86501388167216,192741303.18415692,2022-06-11,1653.7409837488171
Jared Rosholt,1576.0950282276103,171.63125898088802,0.01,2016-02-06,1600.4751523032699
Taylor Lapilus,1575.8661714903612,247.02746410148427,0.01,2024-10-05,1575.8661714903612
Ricco Rodriguez,1575.6010915775346,203.60119410176574,210087486.44180351,2003-11-21,1622.2007727006744
Tracy Cortez,1575.2789734454725,315.0,0.01,2024-07-20,1592.9901653469572
Sergio Pettis,1574.2838139397693,136.23236114267138,0.01,2019-09-21,1598.9441138173227
Matheus Nicolau,1574.2781176666128,270.1322295311032,0.01,2024-05-04,1619.730417502994
Nik Lentz,1574.1701282758054,101.30495972918753,20797381.411055904,2021-01-23,1634.202012362317
Raphael Assuncao,1573.9916622614087,229.99200625140406,383121033.19066083,2023-03-11,1671.8388604191389
Thiago Tavares,1573.9287716863616,182.7284628214401,172799250.6304802,2016-07-08,1596.615593969949
Leonardo Santos,1573.916849788862,295.4767681695285,0.01,2022-08-20,1644.0839194265445
Chase Hooper,1573.893377095659,212.7641756609661,166745886.90371683,2024-05-18,1573.893377095659
Mark Bocek,1573.4366381215889,191.91569510697633,110139016.30764276,2014-04-16,1577.0056784362555
Loma Lookboonmee,1573.2253612418428,247.05875072664168,0.01,2024-02-10,1573.2253612418428
Sodiq Yusuff,1572.5024784965117,275.1536108777438,572232020.6884279,2024-04-27,1615.474601117547
Martin Buday,1572.3911855474046,226.99670005079503,0.01,2024-07-13,1576.4400886773328
Calvin Kattar,1571.978435680819,200.01532795906041,64609126.89781993,2024-04-27,1618.3747508206213
Jens Pulver,1571.8303920430842,311.46639474628716,0.01,2007-06-23,1618.7870657332571
Ketlen Vieira,1571.2793298859422,277.8875682398011,0.01,2024-10-12,1595.0425084536269
Karo Parisyan,1571.2258079604057,277.82236867532816,0.01,2010-11-20,1619.0832869279332
Amanda Ribas,1571.2136480553675,170.81695718934665,93367997.75882618,2024-03-23,1589.8038273197271
Payton Talbott,1571.146321993835,265.2187090493135,258314575.0206154,2024-07-13,1571.146321993835
Josh Koscheck,1571.1152399456018,66.90052649250782,4368440.898817625,2015-03-21,1694.6880666671093
Michael McDonald,1571.1070505425155,293.63604521391954,409644430.14207095,2016-07-13,1589.0187077692763
Mike Davis,1571.078922799031,315.0,500182553.6823593,2024-03-16,1571.078922799031
Johnny Walker,1570.8814705824154,155.9710724010366,90935664.33944908,2024-06-29,1608.1487140909069
Shawn Jordan,1570.528726284353,158.54089071365252,0.01,2015-10-03,1593.6578058052498
Aiemann Zahabi,1570.5273437494088,310.1112207337877,613388885.8785166,2024-03-02,1570.5273437494088
Alejandro Perez,1570.3191123193772,287.82007384957774,0.01,2022-02-26,1618.3636428090051
Ben Rothwell,1570.1057954190512,208.67926442477875,248506656.243466,2021-11-13,1606.8998983835327
Alexandr Romanov,1570.058300440333,195.12242211352617,130067204.8920299,2024-06-08,1608.66122117458
Bo Nickal,1570.0166402779134,290.33204577923226,424160850.2241199,2024-04-27,1570.0166402779134
Travis Browne,1569.3295990524157,120.30555324455138,0.01,2017-07-08,1645.7018787137272
Iasmin Lucindo,1569.0410093808578,258.64701596896106,422298042.03973746,2024-10-12,1569.0410093808578
Jimmie Rivera,1569.01461263574,211.0913015022173,196560996.14258632,2021-02-27,1609.0936417205785
Brett Johns,1568.9510548167284,270.0038767295792,410865161.0483979,2020-07-18,1568.9510548167284
Lauren Murphy,1568.8676411714698,209.9780373731475,0.01,2023-01-21,1584.776808553574
Renato Sobral,1568.8556967066359,227.7092072289764,0.01,2007-08-25,1578.0894805735732
Dan Hardy,1568.826985333247,170.49302093576506,0.01,2012-09-29,1597.0303869475572
Chris Curtis,1568.7193890127785,186.78106047198182,0.01,2024-04-13,1583.7173064069016
Brad Tavares,1568.6598023512784,147.55354730542854,69359959.64336902,2024-10-19,1646.327120670228
Dustin Ortiz,1568.6369745396607,122.50399122216476,0.01,2019-01-19,1583.585916952532
Alex Perez,1568.5428457860044,256.8622033716227,0.01,2024-06-22,1614.7417219815104
Jerry Bohlander,1568.2867438188548,245.60218727290132,494676430.6280021,1999-01-08,1593.0451595006139
Shara Magomedov,1567.88178184441,277.4179152131998,442679263.14868796,2024-08-10,1567.88178184441
Raul Rosas Jr.,1567.8103312453718,243.31283806634315,241489394.1089989,2024-09-28,1567.8103312453718
Matthew Riddle,1567.459569060525,186.4536102336243,0.01,2012-11-17,1577.785038603241
John Dodson,1567.4531844303626,145.0468286727497,79787901.45153762,2020-08-15,1614.5608216302312
Alan Jouban,1567.4267478793563,192.81584548518086,116577802.0014142,2020-11-21,1589.4965197893534
Shane Carwin,1567.2560142232235,272.7030751617243,0.01,2011-06-11,1606.2672208431854
Tagir Ulanbekov,1567.197259879099,306.02436673522544,632553841.4613287,2023-12-16,1567.197259879099
Vitor Petrino,1567.1340246587604,220.47040410149404,197113826.66461363,2024-05-11,1585.3326338684092
Marcus McGhee,1567.0228717934476,267.4235274476615,344712849.2993985,2024-01-13,1567.0228717934476
Eddie Alvarez,1566.9841903034458,263.7646192728975,159940683.37353128,2018-07-28,1579.7847568779616
Daniel Marcos,1566.5359357560033,304.08330036943187,592678381.1972021,2024-06-15,1566.5359357560033
Paul Craig,1566.3652113237317,116.77942622419042,26227790.375969045,2024-05-11,1621.2778143792325
Jussier Formiga,1566.3546061051097,138.42779766920236,0.01,2020-06-06,1625.7928714684135
Pedro Munhoz,1566.3293611635713,147.6472660100606,67185095.75443755,2024-03-09,1636.3267953472644
Nate Maness,1566.2535342602102,268.1682499021622,315815982.7602142,2024-06-22,1569.013241405711
Melvin Guillard,1566.185650934775,79.48770288016179,7670184.20554801,2014-03-08,1636.215389607936
Dan Henderson,1566.1578176367484,162.81132972672697,0.01,2016-10-08,1606.3497358645334
Ilir Latifi,1566.0422374284803,244.41887743222284,0.01,2023-05-20,1609.1819550784985
Sergio Moraes,1566.0002043966263,193.5657394084664,147069698.51424718,2019-11-16,1629.22216656697
Joe Lauzon,1565.690675513844,79.8213899118407,5396840.196550838,2019-10-18,1625.0745829881016
Farid Basharat,1565.1107788992474,273.1020871122968,469530541.26731914,2024-01-13,1565.1107788992474
Stevie Ray,1564.7512936797223,170.75447002041673,118471021.54531254,2019-10-26,1585.9481946622604
Julian Erosa,1564.6552637639672,161.50761960210755,106986539.36890087,2024-07-20,1564.6552637639672
Asu Almabayev,1564.0703937864057,275.4478218629251,342852369.0044234,2024-06-22,1564.0703937864057
Jasmine Jasudavicius,1564.0124971631644,205.33035891388553,144740104.2836931,2024-07-20,1564.0124971631644
